v_products_model,v_manufacturers_name,v_manufactures_code,v_products_image,v_products_price,v_rrp,v_web_price,v_rate_1,v_rate_2,v_rate_3,v_show_price,v_multi_quantity,v_multi_price,v_trade_multi_quantity,v_trade_multi_price,v_box_quantity,v_status,v_products_name_1,v_products_description_1,v_categories_name_1,v_product_style,v_product_finish,v_product_material,v_product_colour,v_products_weight,v_lumens,v_colour_temp,v_energy_class,v_cri,v_hours,v_bulbs_qty,v_bulbs_watage,v_bulb_type,v_bulb_cap,v_bulbs_inc,v_ip_rating,v_bulbs_s1,v_info,v_product_length,v_dimensions_width,v_dimensions_height,v_product_dia,v_dimensions_depth,v_product_min_drop,v_product_max_drop,v_xsell,v_product_voltage,v_product_guarantee,v_product_saftey_class,v_product_transformer,v_product_driver,v_product_cut_out,v_product_recess,v_product_surface_temp,v_product_tilt,v_product_cable,v_product_options,v_product_nonreturnable,v_product_carrage,v_product_statements,v_product_variant,v_priortity,v_family_caption,v_common_images,v_sale_price,v_now_price,EOREOR,,,
O11 18404,Oaks,OA 2711/5AC,products/OA 2711-5AC,129.00,,129.00,129.00,103.20,103.20,CD,0,0,,,,1,"5 Light Hanging / Semi-flush, Antique Chrome","5 Light Hanging / Semi-flush, Antique Chrome. *Chain can be removed to fit flush to ceiling *Dual clip and candle drip accepts glass if necessary. *Available in Antique Brass, Antique Chrome or Mirror Black finish **",19*20*178,2,4,8,7,,0,0,0,0,,5,60,Candle,SES,,0,5 x 60w SES Candle,0,,,400,470,,,,,,,,,,,,,,,,1,,,,1,,,,,EOREOR,,OA 2711-5AC,Y
O11 18405,Oaks,OA 2711/5MB,products/OA 2711-5MB,129.00,,129.00,129.00,103.20,103.20,CD,0,0,,,,1,"5 Light Hanging / Semi-flush, Mirror Black","5 Light Hanging / Semi-flush, Mirror Black. *Chain can be removed to fit flush to ceiling *Dual clip and candle drip accepts glass if necessary. *Available in Antique Brass, Antique Chrome or Mirror Black finish **",19*20*178,2,4,8,3,,0,0,0,0,,5,60,Candle,SES,,0,5 x 60w SES Candle,0,,,400,470,,,,,,,,,,,,,,,,1,,,,1,,,,,EOREOR,,OA 2711-5MB,Y
O11 18550,Oaks,OA 273AB,products/OA 273AB,36.00,,36.00,36.00,28.80,28.80,CD,0,0,,,,1,Antique Brass Wall Light with Glass diffuser,Antique Brass Wall Light with Glass diffuser,125,2,4,8,1,,0,0,0,0,,1,40,Mains,G9,1,0,1 x 40w G9 Mains,0,,170,75,,120,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 273AB,Y
O11 18551,Oaks,OA 273AC,products/OA 273AC,36.00,,36.00,36.00,28.80,28.80,CD,0,0,,,,1,Antique Chrome Wall Light with Glass diffuser,Antique Chrome Wall Light with Glass diffuser,125,2,4,8,21,,0,0,0,0,,1,40,Mains,G9,1,0,1 x 40w G9 Mains,0,,170,75,,120,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 273AC,Y
O11 18552,Oaks,OA 273CH,products/OA 273CH,36.00,,36.00,36.00,28.80,28.80,CD,0,0,,,,1,Chrome Wall Light with Glass diffuser,Chrome Wall Light with Glass diffuser,125,2,4,8,7,,0,0,0,0,,1,40,Mains,G9,1,0,1 x 40w G9 Mains,0,,170,75,,120,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 273CH,Y
O11 18920,Oaks,OA 2819FLBL,products/OA 2819FLBL,53.00,,53.00,53.00,42.40,42.40,CD,0,0,,,,1,Floor Lamp Blue,"Floor Lamp Blue. Flexi adjustable floor lamp *Available in Blue, Lime Green Red, Orange, Yellow, Black, White or Pale Pink *Switched **",146,2,,8,4,,0,0,0,0,,1,60,Golf,ES,,0,1 x 60w ES Golf,0,,,1450,220,,,,,,,,,,,,,,,,1,,,,1,,,,,EOREOR,,OA 2819FLBL,Y
O11 18921,Oaks,OA 2819FLGR,products/OA 2819FLGR,53.00,,53.00,53.00,42.40,42.40,CD,0,0,,,,1,Floor Lamp Lime Green,"Floor Lamp Lime Green. Flexi adjustable floor lamp *Available in Blue, Lime Green Red, Orange, Yellow, Black, White or Pale Pink *Switched **",146,2,,8,11,,0,0,0,0,,1,60,Golf,ES,,0,1 x 60w ES Golf,0,,,1450,220,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 2819FLGR,Y
O11 18922,Oaks,OA 2819FLRD,products/OA 2819FLRD,53.00,,53.00,53.00,42.40,42.40,CD,0,0,,,,1,Floor Lamp Red,"Floor Lamp Red. Flexi adjustable floor lamp *Available in Blue, Lime Green Red, Orange, Yellow, Black, White or Pale Pink *Switched **",146,2,,8,20,,0,0,0,0,,1,60,Golf,ES,,0,1 x 60w ES Golf,0,,,1450,220,,,,,,,,,,,,,,,,1,,,,1,,,,,EOREOR,,OA 2819FLRD,Y
O11 18923,Oaks,OA 2819FLPP,products/OA 2819FLPP,53.00,,53.00,53.00,42.40,42.40,CD,0,0,,,,1,Floor Lamp Pale Pink,"Floor Lamp Pale Pink. Flexi adjustable floor lamp *Available in Blue, Lime Green Red, Orange, Yellow, Black, White or Pale Pink *Switched **",146,2,,8,18,,0,0,0,0,,1,60,Golf,ES,,0,1 x 60w ES Golf,0,,,1450,220,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 2819FLPP,Y
O11 18924,Oaks,OA 2819FLWH,products/OA 2819FLWH,53.00,,53.00,53.00,42.40,42.40,CD,0,0,,,,1,Floor Lamp White,"Floor Lamp White. Flexi adjustable floor lamp *Available in Blue, Lime Green Red, Orange, Yellow, Black, White or Pale Pink *Switched **",146,2,,8,23,,0,0,0,0,,1,60,Golf,ES,,0,1 x 60w ES Golf,0,,,1450,220,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 2819FLWH,Y
O11 18925,Oaks,OA 2819FLBK,products/OA 2819FLBK,53.00,,53.00,53.00,42.40,42.40,CD,0,0,,,,1,Floor Lamp Black,"Floor Lamp Black. Flexi adjustable floor lamp *Available in Blue, Lime Green Red, Orange, Yellow, Black, White or Pale Pink *Switched **",146,2,,8,2,,0,0,0,0,,1,60,Golf,ES,,0,1 x 60w ES Golf,0,,,1450,220,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 2819FLBK,Y
O11 18926,Oaks,OA 2819FLYE,products/OA 2819FLYE,53.00,,53.00,53.00,42.40,42.40,CD,0,0,,,,1,Floor Lamp Yellow,"Floor Lamp Yellow. Flexi adjustable floor lamp *Available in Blue, Lime Green Red, Orange, Yellow, Black, White or Pale Pink *Switched **",146,2,,8,25,,0,0,0,0,,1,60,Golf,ES,,0,1 x 60w ES Golf,0,,,1450,220,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 2819FLYE,Y
O11 18927,Oaks,OA 2819FLOR,products/OA 2819FLOR,53.00,,53.00,53.00,42.40,42.40,CD,0,0,,,,1,Floor Lamp Orange,"Floor Lamp Orange. Flexi adjustable floor lamp *Available in Blue, Lime Green Red, Orange, Yellow, Black, White or Pale Pink *Switched **",146,2,,8,15,,0,0,0,0,,1,60,Golf,ES,,0,1 x 60w ES Golf,0,,,1450,220,,,,,,,,,,,,,,,,1,,,,1,,,,,EOREOR,,OA 2819FLOR,Y
O11 18928,Oaks,OA 2819TLBL,products/OA 2819TLBL,27.00,,27.00,27.00,21.60,21.60,CD,0,0,,,,1,Table Lamp Blue,"Table Lamp Blue. Flexi adjustable table lamp *Available in Blue, Lime Green Red, Orange, Yellow, Black, White or Pale Pink *Switched **",106,2,,8,4,,0,0,0,0,,1,40,Golf,ES,,0,1 x 40w ES Golf,0,,,320,140,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 2819TLBL,Y
O11 18929,Oaks,OA 2819TLGR,products/OA 2819TLGR,27.00,,27.00,27.00,21.60,21.60,CD,0,0,,,,1,Table Lamp Lime Green,"Table Lamp Lime Green. Flexi adjustable table lamp *Available in Blue, Lime Green Red, Orange, Yellow, Black, White or Pale Pink *Switched **",106,2,,8,11,,0,0,0,0,,1,40,Golf,ES,,0,1 x 40w ES Golf,0,,,320,140,,,,,,,,,,,,,,,,1,,,,1,,,,,EOREOR,,OA 2819TLGR,Y
O11 1892A,Oaks,OA 2819TLRD,products/OA 2819TLRD,27.00,,27.00,27.00,21.60,21.60,CD,0,0,,,,1,Table Lamp Red,"Table Lamp Red. Flexi adjustable table lamp *Available in Blue, Lime Green Red, Orange, Yellow, Black, White or Pale Pink *Switched **",106,2,,8,20,,0,0,0,0,,1,40,Golf,ES,,0,1 x 40w ES Golf,0,,,320,140,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 2819TLRD,Y
O11 1892C,Oaks,OA 2819TLPP,products/OA 2819TLPP,27.00,,27.00,27.00,21.60,21.60,CD,0,0,,,,1,Table Lamp Pale Pink,"Table Lamp Pale Pink. Flexi adjustable table lamp *Available in Blue, Lime Green Red, Orange, Yellow, Black, White or Pale Pink *Switched **",106,2,,8,18,,0,0,0,0,,1,40,Golf,ES,,0,1 x 40w ES Golf,0,,,320,140,,,,,,,,,,,,,,,,1,,,,1,,,,,EOREOR,,OA 2819TLPP,Y
O11 1892E,Oaks,OA 2819TLWH,products/OA 2819TLWH,27.00,,27.00,27.00,21.60,21.60,CD,0,0,,,,1,Table Lamp White,"Table Lamp White. Flexi adjustable table lamp *Available in Blue, Lime Green Red, Orange, Yellow, Black, White or Pale Pink *Switched **",106,2,,8,23,,0,0,0,0,,1,40,Golf,ES,,0,1 x 40w ES Golf,0,,,320,140,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 2819TLWH,Y
O11 1892F,Oaks,OA 2819TLBK,products/OA 2819TLBK,27.00,,27.00,27.00,21.60,21.60,CD,0,0,,,,1,Table Lamp Black,"Table Lamp Black. Flexi adjustable table lamp *Available in Blue, Lime Green Red, Orange, Yellow, Black, White or Pale Pink *Switched **",106,2,,8,2,,0,0,0,0,,1,40,Golf,ES,,0,1 x 40w ES Golf,0,,,320,140,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 2819TLBK,Y
O11 1892G,Oaks,OA 2819TLYE,products/OA 2819TLYE,27.00,,27.00,27.00,21.60,21.60,CD,0,0,,,,1,Table Lamp Yellow,"Table Lamp Yellow. Flexi adjustable table lamp *Available in Blue, Lime Green Red, Orange, Yellow, Black, White or Pale Pink *Switched **",106,2,,8,25,,0,0,0,0,,1,40,Golf,ES,,0,1 x 40w ES Golf,0,,,320,140,,,,,,,,,,,,,,,,1,,,,1,,,,,EOREOR,,OA 2819TLYE,Y
O11 1892H,Oaks,OA 2819TLOR,products/OA 2819TLOR,27.00,,27.00,27.00,21.60,21.60,CD,0,0,,,,1,Table Lamp Orange,"Table Lamp Orange. Flexi adjustable table lamp *Available in Blue, Lime Green Red, Orange, Yellow, Black, White or Pale Pink *Switched **",106,2,,8,15,,0,0,0,0,,1,40,Golf,ES,,0,1 x 40w ES Golf,0,,,320,140,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 2819TLOR,Y
O11 19370,Oaks,OA 3019/2AB,products/OA 3019-2AB,60.00,,60.00,60.00,48.00,48.00,CD,0,0,,,,1,Wall Light Antique Brass,Wall Light Antique Brass. *Available in Antique Brass or Antique Chrome **,151,2,,8,1,,0,0,0,0,,2,33,0,G9,1,0,2 x 33w G9 ,0,,300,200,,90,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 3019-2AB,Y
O11 19371,Oaks,OA 3019/2AC,products/OA 3019-2AC,60.00,,60.00,60.00,48.00,48.00,CD,0,0,,,,1,Wall Light Antique Chrome,Wall Light Antique Chrome. *Available in Antique Brass or Antique Chrome **,151,2,,8,7,,0,0,0,0,,2,33,0,G9,1,0,2 x 33w G9 ,0,,300,200,,90,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 3019-2AC,Y
O11 19372,Oaks,OA 3019/3AB,products/OA 3019-3AB,117.00,,117.00,117.00,93.60,93.60,CD,0,0,,,,1,3 Light Antique Brass,3 Light Antique Brass. *Available in Antique Brass or Antique Chrome *Can be converted to Semi Flush **,19*178,2,,8,1,,0,0,0,0,,3,33,0,G9,1,0,3 x 33w G9 ,0,,,300,400,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 3019-3AB,Y
O11 19373,Oaks,OA 3019/3AC,products/OA 3019-3AC,117.00,,117.00,117.00,93.60,93.60,CD,0,0,,,,1,3 Light Antique Chrome,3 Light Antique Chrome. *Available in Antique Brass or Antique Chrome *Can be converted to Semi Flush **,19*178,2,,8,7,,0,0,0,0,,3,33,0,G9,1,0,3 x 33w G9 ,0,,,300,400,,,,,,,,,,,,,,,,1,,,,1,,,,,EOREOR,,OA 3019-3AC,Y
O11 19374,Oaks,OA 3019/5AB,products/OA 3019-5AB,168.00,,168.00,168.00,134.40,134.40,CD,0,0,,,,1,5 Light Antique Brass,5 Light Antique Brass. *Available in Antique Brass or Antique Chrome *Can be converted to Semi Flush **,19*178,2,,8,1,,0,0,0,0,,5,33,0,G9,1,0,5 x 33w G9 ,0,,,300,500,,,,,,,,,,,,,,,,1,,,,1,,,,,EOREOR,,OA 3019-5AB,Y
O11 19375,Oaks,OA 3019/5AC,products/OA 3019-5AC,168.00,,168.00,168.00,134.40,134.40,CD,0,0,,,,1,5 Light Antique Chrome,5 Light Antique Chrome. *Available in Antique Brass or Antique Chrome *Can be converted to Semi Flush **,19*178,2,,8,7,,0,0,0,0,,5,33,0,G9,1,0,5 x 33w G9 ,0,,,300,500,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 3019-5AC,Y
O11 19450,Oaks,OA 304/4,products/OA 304-4,150.00,,150.00,150.00,120.00,120.00,CD,0,0,,,,1,"4 Light Hanging / Semi-flush Acrylic Pendant, Chrome / Clear","4 Light Hanging / Semi-flush Acrylic Pendant, Chrome / Clear. Chain can be removed to fit flush to ceiling",45*178,2,4,7,8,,0,0,0,0,,4,40,Golf,SES,,0,4 x 40w SES Golf,0,,,330,410,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 304-4,Y
O11 19510,Oaks,OA 3050/1LCH,products/OA 3050-1LCH,68.00,,68.00,68.00,54.40,54.40,CD,0,0,,,,1,Chrome Wall Lt - Left,Chrome Wall Lt - Left *Available in Antique Brass or Chrome **,151,2,,8,7,,0,0,0,0,,1,33,0,G9,1,0,1 x 33w G9 ,0,,,185,245,125,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 3050-1LCH,Y
O11 19511,Oaks,OA 3050/1RCH,products/OA 3050-1RCH,68.00,,68.00,68.00,54.40,54.40,CD,0,0,,,,1,Chrome Wall Lt - Right,Chrome Wall Lt - Right *Available in Antique Brass or Chrome **,151,2,,8,7,,0,0,0,0,,1,33,0,G9,1,0,1 x 33w G9 ,0,,,185,245,125,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 3050-1RCH,Y
O11 19512,Oaks,OA 3050/3CH,products/OA 3050-3CH,150.00,,150.00,150.00,120.00,120.00,CD,0,0,,,,1,Chrome Semi Flush 3 Light,Chrome Semi Flush 3 Light *Available in Antique Brass or Chrome **,178,2,,8,7,,0,0,0,0,,3,33,0,G9,1,0,3 x 33w G9 ,0,,,170,420,,,,,,,,,,,,,,,,1,,,,1,,,,,EOREOR,,OA 3050-3CH,Y
O11 19513,Oaks,OA 3050/6CH,products/OA 3050-6CH,288.00,,288.00,288.00,230.40,230.40,CD,0,0,,,,1,Chrome Semi Flush 6 Light,Chrome Semi Flush 6 Light *Available in Antique Brass or Chrome **,178,2,,8,7,,0,0,0,0,,6,33,0,G9,1,0,6 x 33w G9 ,0,,,170,560,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 3050-6CH,Y
O11 19514,Oaks,OA 3050/1LAB,products/OA 3050-1LAB,68.00,,68.00,68.00,54.40,54.40,CD,0,0,,,,1,Antique Brass Wall Lt - Left,Antique Brass Wall Lt - Left *Available in Antique Brass or Chrome **,178,2,,8,1,,0,0,0,0,,1,33,0,G9,1,0,1 x 33w G9 ,0,,,185,245,125,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 3050-1LAB,Y
O11 19515,Oaks,OA 3050/1RAB,products/OA 3050-1RAB,68.00,,68.00,68.00,54.40,54.40,CD,0,0,,,,1,Antique Brass Wall Lt - Right,Antique Brass Wall Lt - Right *Available in Antique Brass or Chrome **,178,2,,8,1,,0,0,0,0,,1,33,0,G9,1,0,1 x 33w G9 ,0,,,185,245,125,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 3050-1RAB,Y
O11 19516,Oaks,OA 3050/3AB,products/OA 3050-3AB,150.00,,150.00,150.00,120.00,120.00,CD,0,0,,,,1,Antique Brass Semi Flush 3 Light,Antique Brass Semi Flush 3 Light *Available in Antique Brass or Chrome **,178,2,,8,1,,0,0,0,0,,3,33,0,G9,1,0,3 x 33w G9 ,0,,,170,420,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 3050-3AB,Y
O11 19517,Oaks,OA 3050/6AB,products/OA 3050-6AB,288.00,,288.00,288.00,230.40,230.40,CD,0,0,,,,1,Antique Brass Semi Flush 6 Light,Antique Brass Semi Flush 6 Light *Available in Antique Brass or Chrome **,178,2,,8,1,,0,0,0,0,,6,33,0,G9,1,0,6 x 33w G9 ,0,,,170,560,,,,,,,,,,,,,,,,1,,,,1,,,,,EOREOR,,OA 3050-6AB,Y
O11 19750,Oaks,OA 3092BCH,products/OA 3092BCH,85.00,,85.00,85.00,68.00,68.00,CD,0,0,,,,1,"2 Spotlight Bar, Switched, IP44, Chrome","2 Spotlight Bar, Switched, IP44, Chrome. Suitable for Bathroom use, Zone 2",160,2,4,8,7,,0,0,0,0,,3,35,Mains,GU10,1,44,3 x 35w GU10 Mains,0,,365,,160,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 3092BCH,Y
O11 19751,Oaks,OA 3093BCH,products/OA 3093BCH,120.00,,120.00,120.00,96.00,96.00,CD,0,0,,,,1,"3 Spotlight Bar, IP44, Chrome","3 Spotlight Bar, IP44, Chrome. Suitable for Bathroom use, Zone 3",157,2,4,8,7,,0,0,0,0,,3,35,Mains,GU10,1,44,3 x 35w GU10 Mains,0,600,,,130,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 3093BCH,Y
O11 19752,Oaks,OA 3094PCH,products/OA 3094PCH,150.00,,150.00,150.00,120.00,120.00,CD,0,0,,,,1,"4 Spotlight Plate, IP44, Chrome","4 Spotlight Plate, IP44, Chrome. Suitable for Bathroom use, Zone 4",157,2,4,8,7,,0,0,0,0,,4,35,Mains,GU10,1,44,4 x 35w GU10 Mains,0,220,220,,,,,,,,,,,,,,,,,,1,,,,1,,,,,EOREOR,,OA 3094PCH,Y
O11 19900,Oaks,OA 3101AB,products/OA 3101AB,20.00,,20.00,20.00,16.00,16.00,CD,0,0,,,,1,"Single Adjustable Spotlight, Antique Brass","Single Adjustable Spotlight, Antique Brass. *Available in Antique Brass or Antique Chrome finish **",181,2,4,8,1,,0,0,0,0,,1,50,Mains,GU10,1,0,1 x 50w GU10 Mains,0,,80,120,,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 3101AB,Y
O11 19901,Oaks,OA 3101AC,products/OA 3101AC,20.00,,20.00,20.00,16.00,16.00,CD,0,0,,,,1,"Single Adjustable Spotlight, Antique Chrome","Single Adjustable Spotlight, Antique Chrome. *Available in Antique Brass or Antique Chrome finish **",181,2,4,8,7,,0,0,0,0,,1,50,Mains,GU10,1,0,1 x 50w GU10 Mains,0,,80,120,,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 3101AC,Y
O11 19902,Oaks,OA 3101SWAB,products/OA 3101SWAB,22.00,,22.00,22.00,17.60,17.60,CD,0,0,,,,1,"Single Adjustable Spotlight, Switched, Antique Brass","Single Adjustable Spotlight, Switched, Antique Brass. *Available in Antique Brass or Antique Chrome finish **",181,2,4,8,1,,0,0,0,0,,1,50,Mains,GU10,1,0,1 x 50w GU10 Mains,0,,100,120,,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 3101SWAB,Y
O11 19903,Oaks,OA 3101SWAC,products/OA 3101SWAC,22.00,,22.00,22.00,17.60,17.60,CD,0,0,,,,1,"Single Adjustable Spotlight, Switched, Antique Chrome","Single Adjustable Spotlight, Switched, Antique Chrome. *Available in Antique Brass or Antique Chrome finish **",181,2,4,8,7,,0,0,0,0,,1,50,Mains,GU10,1,0,1 x 50w GU10 Mains,0,,100,120,,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 3101SWAC,Y
O11 19904,Oaks,OA 3102BAB,products/OA 3102BAB,49.00,,49.00,49.00,39.20,39.20,CD,0,0,,,,1,"2 Light Adjustable Spotlight Bar, Antique Brass","2 Light Adjustable Spotlight Bar, Antique Brass. *Available in Antique Brass or Antique Chrome finish **",181,2,4,8,1,,0,0,0,0,,2,50,Mains,GU10,1,0,2 x 50w GU10 Mains,0,400,,150,,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 3102BAB,Y
O11 19905,Oaks,OA 3102BAC,products/OA 3102BAC,49.00,,49.00,49.00,39.20,39.20,CD,0,0,,,,1,"2 Light Adjustable Spotlight Bar, Antique Chrome","2 Light Adjustable Spotlight Bar, Antique Chrome. *Available in Antique Brass or Antique Chrome finish **",181,2,4,8,7,,0,0,0,0,,2,50,Mains,GU10,1,0,2 x 50w GU10 Mains,0,400,,150,,,,,,,,,,,,,,,,,1,,,,1,,,,,EOREOR,,OA 3102BAC,Y
O11 19906,Oaks,OA 3103FAB,products/OA 3103FAB,59.00,,59.00,59.00,47.20,47.20,CD,0,0,,,,1,"3 Light Adjustable Spotlight Plate, Antique Brass","3 Light Adjustable Spotlight Plate, Antique Brass. *Available in Antique Brass or Antique Chrome finish **",181,2,4,8,1,,0,0,0,0,,3,50,Mains,GU10,1,0,3 x 50w GU10 Mains,0,,,120,260,,,,,,,,,,,,,,,,1,,,,1,,,,,EOREOR,,OA 3103FAB,Y
O11 19907,Oaks,OA 3103FAC,products/OA 3103FAC,59.00,,59.00,59.00,47.20,47.20,CD,0,0,,,,1,"3 Light Adjustable Spotlight Plate, Antique Chrome","3 Light Adjustable Spotlight Plate, Antique Chrome. *Available in Antique Brass or Antique Chrome finish **",181,2,4,8,7,,0,0,0,0,,3,50,Mains,GU10,1,0,3 x 50w GU10 Mains,0,,,120,260,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 3103FAC,Y
O11 19908,Oaks,OA 3104BAB,products/OA 3104BAB,90.00,,90.00,90.00,72.00,72.00,CD,0,0,,,,1,"4 Light Adjustable Spotlight Bar, Antique Brass","4 Light Adjustable Spotlight Bar, Antique Brass. *Available in Antique Brass or Antique Chrome finish **",181,2,4,8,1,,0,0,0,0,,4,50,Mains,GU10,1,0,4 x 50w GU10 Mains,0,920,,230,,,,,,,,,,,,,,,,,1,,,,1,,,,,EOREOR,,OA 3104BAB,Y
O11 19909,Oaks,OA 3104BAC,products/OA 3104BAC,90.00,,90.00,90.00,72.00,72.00,CD,0,0,,,,1,"4 Light Adjustable Spotlight Bar, Antique Chrome","4 Light Adjustable Spotlight Bar, Antique Chrome. *Available in Antique Brass or Antique Chrome finish **",181,2,4,8,7,,0,0,0,0,,4,50,Mains,GU10,1,0,4 x 50w GU10 Mains,0,920,,230,,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 3104BAC,Y
O11 1990A,Oaks,OA 3121AB,products/OA 3121AB,26.00,,26.00,26.00,20.80,20.80,CD,0,0,,,,1,"Single Flexible Spotlight, Switched, Antique Brass","Single Flexible Spotlight, Switched, Antique Brass. *Available in Antique Brass or Antique Chrome finish **",179,2,4,8,1,,0,0,0,0,,1,50,Mains,GU10,1,0,1 x 50w GU10 Mains,0,,90,380,,265,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 3121AB,Y
O11 1990C,Oaks,OA 3121AC,products/OA 3121AC,26.00,,26.00,26.00,20.80,20.80,CD,0,0,,,,1,"Single Flexible Spotlight, Switched, Antique Chrome","Single Flexible Spotlight, Switched, Antique Chrome. *Available in Antique Brass or Antique Chrome finish **",179,2,4,8,7,,0,0,0,0,,1,50,Mains,GU10,1,0,1 x 50w GU10 Mains,0,,90,380,,265,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 3121AC,Y
O11 19990,Oaks,OA 3105TLAB,products/OA 3105TLAB,60.00,,60.00,60.00,48.00,48.00,CD,0,0,,,,1,1 Light Antique Brass Table Lamp,1 Light Antique Brass Table Lamp with Glass *Can be converted to Semi Flush **,99,2,,8,1,,0,0,0,0,,1,60,0,SES,,0,1 x 60w SES ,0,,,410,150,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 3105TLAB,Y
O11 19991,Oaks,OA 3105/2AB,products/OA 3105-2AB,51.00,,51.00,51.00,40.80,40.80,CD,0,0,,,,1,2 Light Antique Brass Wall Light ,2 Light Antique Brass Wall Light with Glass *Can be converted to Semi Flush **,151,2,,8,1,,0,0,0,0,,2,60,0,SES,,0,2 x 60w SES ,0,,310,195,,120,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 3105-2AB,Y
O11 19992,Oaks,OA 3105/3AB,products/OA 3105-3AB,96.00,,96.00,96.00,76.80,76.80,CD,0,0,,,,1,3 Light Antique Brass,3 Light Antique Brass with Glass *Can be converted to Semi Flush **,19*178,2,,8,1,,0,0,0,0,,3,60,0,SES,,0,3 x 60w SES ,0,,,420,380,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 3105-3AB,Y
O11 19993,Oaks,OA 3105/5AB,products/OA 3105-5AB,138.00,,138.00,138.00,110.40,110.40,CD,0,0,,,,1,5 Light Antique Brass,5 Light Antique Brass with Glass *Can be converted to Semi Flush **,19*178,2,,8,1,,0,0,0,0,,5,60,0,SES,,0,5 x 60w SES ,0,,,440,470,,,,,,,,,,,,,,,,1,,,,1,,,,,EOREOR,,OA 3105-5AB,Y
O11 20160,Oaks,OA 3128/2AB,products/OA 3128-2AB,55.00,,55.00,55.00,44.00,44.00,CD,0,0,,,,1,2 Light Wall Antique Brass,2 Light Wall Antique Brass. *Available in Antique Brass or Antique Silver **,151,2,,8,1,,0,0,0,0,,2,33,0,G9,1,0,2 x 33w G9 ,0,,380,210,,195,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 3128-2AB,Y
O11 20161,Oaks,OA 3128/2AS,products/OA 3128-2AS,55.00,,55.00,55.00,44.00,44.00,CD,0,0,,,,1,2 Light Wall Antique Silver,2 Light Wall Antique Silver. *Available in Antique Brass or Antique Silver **,151,2,,8,7,,0,0,0,0,,2,33,0,G9,1,0,2 x 33w G9 ,0,,380,210,,195,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 3128-2AS,Y
O11 20162,Oaks,OA 3128/3AB,products/OA 3128-3AB,115.00,,115.00,115.00,92.00,92.00,CD,0,0,,,,1,3 Light Pendant Antique Brass,3 Light Pendant Antique Brass. *Available in Antique Brass or Antique Silver *Can be converted to Semi Flush **,19*178,2,,8,1,,0,0,0,0,,3,33,0,G9,1,0,3 x 33w G9 ,0,,,340,450,,,,,,,,,,,,,,,,1,,,,,,,,,EOREOR,,OA 3128-3AB,Y
